"timeFrom","timeTo","timeSpan","propSharedCellsNotNA","timeFromPropNotNA","timeToPropNotNA","mean","sum","quantile_quant0p05","quantile_quant0p95","prevalence","centroidVelocity","centroidLong","centroidLat","nsCentroidVelocity","nsCentroidLat","ewCentroidVelocity","ewCentroidLong","nsQuantVelocity_quant0p05","nsQuantLat_quant0p05","nsQuantVelocity_quant0p95","nsQuantLat_quant0p95"
-4590,-4560,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999946724550947,5392.71268550325,1,1,1,1.11400928712159,625065.927681763,1006210.02455896,0.954896974206592,1006210.02455896,0.573749475332443,625065.927681763,0.249941094052823,-854638.662535222,-0.199952875248467,2696178.42192527
-4560,-4530,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999966874753092,5392.82135554343,1,1,1,1.11396438236078,625083.139472234,1006238.67031344,0.954858482493243,1006238.67031344,0.57372634903683,625083.139472234,0.249941092395845,-854631.16430245,-0.199952873913571,2696172.42333906
-4530,-4500,30,0.453956228956229,0.453956228956229,0.453956228956229,0.999987024955238,5392.9300255836,1,1,1,1.11391948856268,625100.350569054,1006267.31491346,0.954820000811014,1006267.31491346,0.573703227331862,625100.350569054,0.249941092395845,-854623.666069678,-0.199952873913571,2696166.42475284
-4500,-4470,30,0.451178451178451,0.453956228956229,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,349.950138305076,614735.670897344,1007938.2441976,55.6976428047172,1007938.2441976,-345.489322390345,614735.670897344,-29.9,-855520.666069678,60.7199999999876,2697988.02475284
-4470,-4440,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4440,-4410,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4410,-4380,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4380,-4350,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4350,-4320,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4320,-4290,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4290,-4260,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4260,-4230,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4230,-4200,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4200,-4170,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4170,-4140,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
-4140,-4110,30,0.451178451178451,0.451178451178451,0.451178451178451,0.999986945071567,5359.9300255836,1,1,1,0,614735.670897344,1007938.2441976,0,1007938.2441976,0,614735.670897344,0,-855520.666069678,0,2697988.02475284
